Date Time Hour Beginning,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout
2022-10-09 05:00:00 PM,46800.0,5392.0,13160.648,974.401,14135,049,0.0
2022-10-09 06:00:00 PM,46800.0,5392.0,13193.946,951.614,14145,56,0.0
2022-10-09 07:00:00 PM,46800.0,5392.0,13157.233,946.017,14103,25,0.0
2022-10-09 08:00:00 PM,46800.0,5392.0,13188.036,929.728,14117,764,0.0
2022-10-09 09:00:00 PM,46800.0,5392.0,13123.662,816.29,13939,952,0.0
2022-10-09 10:00:00 PM,46800.0,5392.0,12913.279,738.49,13651,769,0.0
2022-10-09 11:00:00 PM,46800.0,5392.0,12905.832,687.34,13593,172,0.0
2022-10-10 12:00:00 AM,46800.0,5392.0,13071.198,645.49,13716,688,0.0
2022-10-10 01:00:00 AM,46800.0,5392.0,12975.311,645.49,13620,801,0.0
2022-10-10 02:00:00 AM,46800.0,5392.0,13367.738,633.79,14001,528,0.0
2022-10-10 03:00:00 AM,46800.0,5392.0,13102.087,603.09,13705,177,0.0
2022-10-10 04:00:00 AM,46800.0,5392.0,12996.884,606.54,13603,424,0.0
2022-10-10 05:00:00 AM,46800.0,5392.0,12900.065,578.54,13478,605,0.0
2022-10-10 06:00:00 AM,46800.0,5392.0,13013.358,568.717,13582,075,0.0
2022-10-10 07:00:00 AM,46800.0,5392.0,13508.518,568.062,14076,58,0.0
2022-10-10 08:00:00 AM,46800.0,5392.0,13386.274,580.837,13967,111,0.0
2022-10-10 09:00:00 AM,46800.0,5392.0,13295.429,595.04,13890,469,0.0
2022-10-10 10:00:00 AM,46800.0,5392.0,13057.102,667.981,13725,083,0.0
2022-10-10 11:00:00 AM,46800.0,5322.933,12713.408,675.735,13389,143,0.0
2022-10-10 12:00:00 PM,46800.0,5244.0,12654.236,816.175,13470,411,0.0
2022-10-10 01:00:00 PM,46800.0,5244.0,12592.45,887.425,13479,875,0.0
2022-10-10 02:00:00 PM,46800.0,5244.0,12421.231,895.558,13316,789,0.0
2022-10-10 03:00:00 PM,46800.0,5244.0,12447.385,924.758,13372,143,0.0
2022-10-10 04:00:00 PM,46800.0,5244.0,12400.969,957.558,13358,527,0.0
2022-10-10 05:00:00 PM,46800.0,5244.0,12399.742,999.204,13398,946,0.0
2022-10-10 06:00:00 PM,46800.0,5244.0,12352.603,1014.379,13366,982,0.0
2022-10-10 07:00:00 PM,46800.0,5244.0,12302.567,998.565,13301,132,0.0
2022-10-10 08:00:00 PM,46800.0,5244.0,12378.513,797.266,13175,779,0.0
2022-10-10 09:00:00 PM,46800.0,5244.0,12459.594,599.92,13059,514,0.0
2022-10-10 10:00:00 PM,46800.0,5244.0,12286.492,513.387,12799,878,0.0
2022-10-10 11:00:00 PM,46800.0,5244.0,12241.558,454.287,12695,845,0.0
2022-10-11 12:00:00 AM,46800.0,5244.0,12232.578,378.92,12611,498,0.0
2022-10-11 01:00:00 AM,46800.0,5244.0,12340.88,378.92,12719,8,0.0
2022-10-11 02:00:00 AM,46800.0,5244.0,12319.579,378.92,12698,499,0.0
2022-10-11 03:00:00 AM,46800.0,5244.0,12328.072,378.92,12706,992,0.0
2022-10-11 04:00:00 AM,46800.0,5244.0,11983.372,461.987,12445,359,0.0
2022-10-11 05:00:00 AM,46800.0,5244.0,11799.116,434.937,12234,052,0.0
2022-10-11 06:00:00 AM,46800.0,5392.0,11781.398,354.551,12135,948,0.0
2022-10-11 07:00:00 AM,46800.0,5392.0,11762.411,358.65,12121,061,0.0
2022-10-11 08:00:00 AM,46800.0,5446.15,11761.37,434.047,12195,417,0.0
2022-10-11 09:00:00 AM,46800.0,5449.0,11966.273,461.404,12427,677,0.0
2022-10-11 10:00:00 AM,46800.0,5449.0,12084.227,456.341,12540,569,0.0
2022-10-11 11:00:00 AM,46800.0,5449.0,12437.164,435.311,12872,474,0.0
2022-10-11 12:00:00 PM,46800.0,5449.0,12630.086,395.027,13025,113,0.0
2022-10-11 01:00:00 PM,46800.0,5449.0,13009.424,640.194,13649,618,0.0
2022-10-11 02:00:00 PM,46800.0,5449.0,13143.927,689.194,13833,121,0.0
2022-10-11 03:00:00 PM,46800.0,5449.0,13191.8,717.144,13908,944,0.0
2022-10-11 04:00:00 PM,46800.0,5449.0,13242.203,715.627,13957,83,0.0
2022-10-11 05:00:00 PM,46800.0,5449.0,12769.208,719.394,13488,602,0.0
2022-10-11 06:00:00 PM,46800.0,5449.0,12592.122,718.925,13311,047,0.0
2022-10-11 07:00:00 PM,46800.0,5449.0,12372.512,703.336,13075,848,0.0
2022-10-11 08:00:00 PM,46800.0,5449.0,12288.473,588.198,12876,671,0.0
2022-10-11 09:00:00 PM,46800.0,5449.0,12033.239,580.013,12613,252,0.0
2022-10-11 10:00:00 PM,46800.0,5286.083,12073.054,533.694,12606,748,0.0
2022-10-11 11:00:00 PM,46800.0,4874.0,12571.501,455.561,13027,061,0.0
2022-10-12 12:00:00 AM,46800.0,4874.0,12746.799,336.544,13083,343,0.0
2022-10-12 01:00:00 AM,46800.0,4874.0,12876.823,282.286,13159,109,0.0
2022-10-12 02:00:00 AM,46800.0,4874.0,12971.938,255.774,13227,712,0.0
2022-10-12 03:00:00 AM,46800.0,4874.0,12813.56,251.975,13065,535,0.0
2022-10-12 04:00:00 AM,46800.0,4874.0,12712.246,250.924,12963,17,0.0
2022-10-12 05:00:00 AM,46800.0,4874.0,12968.36,262.924,13231,284,0.0
2022-10-12 06:00:00 AM,46800.0,5013.65,13018.163,253.977,13272,14,0.0
2022-10-12 07:00:00 AM,46800.0,5021.0,13015.211,259.185,13274,396,0.0
2022-10-12 08:00:00 AM,46800.0,5021.0,12909.117,265.562,13174,679,0.0
2022-10-12 09:00:00 AM,46800.0,5021.0,13039.344,328.812,13368,156,0.0
2022-10-12 10:00:00 AM,46800.0,5021.0,13118.618,503.038,13621,655,0.0
2022-10-12 11:00:00 AM,46800.0,5021.0,13035.824,662.279,13698,102,0.0
2022-10-12 12:00:00 PM,46800.0,5021.0,13127.014,761.012,13888,026,0.0
2022-10-12 01:00:00 PM,46800.0,5021.0,13056.337,841.365,13897,702,0.0
2022-10-12 02:00:00 PM,46800.0,5018.15,13391.045,886.399,14277,443,0.0
2022-10-12 03:00:00 PM,46800.0,4964.0,13586.376,898.532,14484,908,0.0
2022-10-12 04:00:00 PM,46800.0,4890.5,13819.735,896.665,14716,401,0.0
2022-10-12 05:00:00 PM,46800.0,4817.0,14034.1,890.24,14924,34,0.0
2022-10-12 06:00:00 PM,46800.0,4817.0,14250.856,900.142,15150,997,0.0
2022-10-12 07:00:00 PM,46800.0,4817.0,13954.811,900.828,14855,639,0.0
2022-10-12 08:00:00 PM,46800.0,4817.0,14926.131,826.432,15752,563,0.0
2022-10-12 09:00:00 PM,46800.0,4817.0,15274.759,801.532,16076,291,0.0
2022-10-12 10:00:00 PM,46800.0,4817.0,15300.938,748.332,16049,27,0.0
2022-10-12 11:00:00 PM,46800.0,4817.0,15036.09,717.532,15753,622,0.0
2022-10-13 12:00:00 AM,46800.0,4974.0,14929.955,672.199,15602,153,0.0
2022-10-13 01:00:00 AM,46800.0,4974.0,15062.026,556.58,15618,606,0.0
2022-10-13 02:00:00 AM,46800.0,4974.0,15054.003,382.302,15436,305,0.0
2022-10-13 03:00:00 AM,46800.0,4974.0,14740.023,395.549,15135,572,0.0
2022-10-13 04:00:00 AM,46800.0,4974.0,14599.869,382.302,14982,171,0.0
